dataset,selector,algorithm,selection_value,k_features,epoch,split,train_loss
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,28,validation,1632.267822265625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,29,validation,1663.9307861328125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,30,validation,1664.62841796875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,31,validation,1810.864013671875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,32,validation,1672.201416015625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,33,validation,2060.291015625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,34,validation,1924.4764404296875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,35,validation,1926.29931640625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,36,validation,1931.1826171875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,37,validation,1493.8502197265625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,38,validation,1350.9263916015625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,39,validation,1341.2061767578125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,40,validation,1330.908447265625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,41,validation,1329.6602783203125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,42,validation,1323.020263671875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,43,validation,1329.740478515625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,44,validation,1301.151123046875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,45,validation,1311.5845947265625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,46,validation,1306.3426513671875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,47,validation,1223.1776123046875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,48,validation,1224.263427734375
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,49,validation,1204.0845947265625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,50,validation,1227.234375
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,51,validation,1237.395751953125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,52,validation,1184.2220458984375
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,53,validation,1176.330810546875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,54,validation,1172.4031982421875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,55,validation,1182.4091796875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,56,validation,1213.6182861328125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,57,validation,1170.673828125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,58,validation,1153.01123046875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,59,validation,1153.1451416015625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,60,validation,1169.7193603515625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,61,validation,1161.6220703125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,62,validation,1141.7811279296875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,63,validation,1134.0816650390625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,64,validation,1166.093017578125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,65,validation,1118.813720703125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,66,validation,1212.71630859375
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,67,validation,1204.80712890625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,68,validation,1223.950439453125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,69,validation,1197.7275390625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,70,validation,1200.6275634765625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,71,validation,1203.6934814453125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,72,validation,1189.5035400390625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,73,validation,1199.9168701171875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,74,validation,1190.3433837890625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,75,validation,1199.0318603515625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,76,validation,1193.330078125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,77,validation,1199.8253173828125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,78,validation,1190.2615966796875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,79,validation,1184.7452392578125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,80,validation,1182.2119140625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,81,validation,1173.81640625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,82,validation,1178.1732177734375
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,83,validation,1169.542236328125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,84,validation,1175.3636474609375
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,85,validation,1188.9022216796875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,86,validation,1185.5009765625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,87,validation,1174.08984375
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,88,validation,1170.78662109375
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,89,validation,1186.76611328125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,90,validation,1161.536376953125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,91,validation,1164.8720703125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,92,validation,1166.05517578125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,93,validation,1156.344482421875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,94,validation,1156.3853759765625
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,95,validation,1175.4219970703125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,96,validation,1157.8070068359375
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,97,validation,1158.6229248046875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,98,validation,1159.4959716796875
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,99,validation,1160.866455078125
madelon,concrete_autoencoder,ConcreteAutoencoder,10,10,100,validation,1181.6756591796875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,1,train,130641.5546875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,2,train,23789.87109375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,3,train,3464.127197265625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,4,train,1100.2061767578125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,5,train,919.3458251953125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,6,train,910.0310668945312
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,7,train,909.7083129882812
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,8,train,909.8612060546875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,9,train,909.7792358398438
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,10,train,909.977294921875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,11,train,909.938720703125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,12,train,910.2118530273438
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,13,train,910.4027099609375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,14,train,910.3718872070312
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,15,train,910.400634765625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,16,train,910.4111938476562
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,17,train,910.892822265625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,18,train,910.7349853515625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,19,train,910.7875366210938
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,20,train,911.0037841796875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,21,train,911.09765625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,22,train,911.324462890625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,23,train,911.909912109375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,24,train,911.4347534179688
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,25,train,911.9265747070312
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,26,train,911.793212890625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,27,train,912.7463989257812
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,28,train,912.577880859375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,29,train,913.1693115234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,30,train,913.9932861328125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,31,train,915.307861328125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,32,train,916.8820190429688
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,33,train,916.892578125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,34,train,918.1875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,35,train,922.2195434570312
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,36,train,921.6805419921875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,37,train,926.36865234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,38,train,930.9735107421875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,39,train,936.5558471679688
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,40,train,936.8478393554688
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,41,train,938.982177734375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,42,train,946.1397094726562
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,43,train,954.7109375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,44,train,960.0563354492188
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,45,train,971.0479736328125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,46,train,972.8133544921875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,47,train,992.343994140625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,48,train,985.88525390625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,49,train,1003.2974853515625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,50,train,1014.3403930664062
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,51,train,1013.6847534179688
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,52,train,1001.3397216796875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,53,train,1002.0970458984375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,54,train,1018.3949584960938
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,55,train,1010.5758666992188
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,56,train,1026.119384765625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,57,train,1044.415283203125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,58,train,1034.52734375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,59,train,1056.9661865234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,60,train,1035.264404296875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,61,train,1060.4625244140625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,62,train,1051.354248046875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,63,train,1058.005615234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,64,train,1033.92333984375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,65,train,1051.4068603515625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,66,train,1064.01953125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,67,train,1059.7257080078125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,68,train,1062.359375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,69,train,1063.265869140625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,70,train,1074.3504638671875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,71,train,1079.3311767578125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,72,train,1076.9971923828125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,73,train,1062.845458984375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,74,train,1064.631103515625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,75,train,1076.962646484375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,76,train,1090.6563720703125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,77,train,1077.0723876953125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,78,train,1072.0496826171875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,79,train,1063.616455078125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,80,train,1072.9127197265625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,81,train,1097.3988037109375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,82,train,1077.745849609375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,83,train,1088.9925537109375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,84,train,1085.8870849609375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,85,train,1077.693115234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,86,train,1066.0673828125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,87,train,1083.810791015625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,88,train,1064.449951171875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,89,train,1071.6773681640625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,90,train,1080.8646240234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,91,train,1073.64306640625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,92,train,1057.7110595703125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,93,train,1085.010498046875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,94,train,1064.76318359375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,95,train,1065.2037353515625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,96,train,1075.72607421875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,97,train,1069.318359375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,98,train,1065.1328125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,99,train,1070.708740234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,100,train,1075.6544189453125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,1,validation,47998.01171875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,2,validation,5704.30517578125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,3,validation,1450.61669921875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,4,validation,1512.3995361328125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,5,validation,1608.9227294921875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,6,validation,1629.2249755859375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,7,validation,1631.171142578125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,8,validation,1630.1453857421875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,9,validation,1629.6689453125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,10,validation,1628.3759765625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,11,validation,1628.1708984375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,12,validation,1625.766845703125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,13,validation,1625.317626953125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,14,validation,1684.8763427734375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,15,validation,1684.168212890625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,16,validation,1683.158203125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,17,validation,1680.786865234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,18,validation,1680.3328857421875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,19,validation,1676.9661865234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,20,validation,1604.94384765625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,21,validation,1602.1356201171875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,22,validation,1598.127685546875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,23,validation,1431.97412109375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,24,validation,1331.394287109375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,25,validation,1327.730712890625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,26,validation,1353.075439453125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,27,validation,1351.9656982421875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,28,validation,1349.6175537109375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,29,validation,1296.3763427734375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,30,validation,1319.5130615234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,31,validation,1256.9693603515625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,32,validation,1245.3642578125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,33,validation,1268.0758056640625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,34,validation,1222.056640625
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,35,validation,1131.3411865234375
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,36,validation,1114.7237548828125
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,37,validation,1113.313232421875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,38,validation,1091.47998046875
madelon,concrete_autoencoder,ConcreteAutoencoder,5,5,39,validation,1094.492431640625
