dataset,fold,p,k,feature_ratio,feature_pct,baseline_train_auc,baseline_train_accuracy,baseline_auc,baseline_accuracy,stg_train_auc,stg_train_accuracy,stg_auc,stg_accuracy,lspin_train_auc,lspin_train_accuracy,lspin_auc,lspin_accuracy,stg_auc_delta,lspin_auc_delta,stg_accuracy_delta,lspin_accuracy_delta
colon,3,2000,1000,0.5,50.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.78125,0.75,1.0,1.0,0.78125,0.6666666666666666,-0.03125,-0.03125,0.08333333333333337,0.0
colon,4,2000,1000,0.5,50.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.90625,0.8333333333333334,1.0,1.0,0.875,0.8333333333333334,-0.03125,-0.0625,0.0,0.0
colon,5,2000,1000,0.5,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,0.9166666666666666,1.0,1.0,0.96875,0.9166666666666666,-0.03125,-0.03125,-0.08333333333333337,-0.08333333333333337
colon,1,2000,800,0.4,40.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.9,0.7692307692307693,1.0,1.0,0.975,0.8461538461538461,0.0,0.07499999999999996,-0.07692307692307687,0.0
colon,2,2000,800,0.4,40.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.975,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,0.025000000000000022,0.0,-0.07692307692307698,-0.07692307692307698
colon,3,2000,800,0.4,40.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.84375,0.6666666666666666,1.0,1.0,0.78125,0.75,0.03125,-0.03125,0.0,0.08333333333333337
colon,4,2000,800,0.4,40.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.90625,0.8333333333333334,1.0,1.0,0.90625,0.8333333333333334,-0.03125,-0.03125,0.0,0.0
colon,5,2000,800,0.4,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,-0.08333333333333337,-0.16666666666666663
colon,1,2000,600,0.3,30.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,0.04999999999999993,0.04999999999999993,0.0,0.0
colon,2,2000,600,0.3,30.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.975,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,0.025000000000000022,0.0,-0.07692307692307698,-0.07692307692307698
colon,3,2000,600,0.3,30.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.8125,0.75,1.0,1.0,0.71875,0.6666666666666666,0.0,-0.09375,0.08333333333333337,0.0
colon,4,2000,600,0.3,30.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.9375,0.8333333333333334,0.0,0.0,0.0,0.0
colon,5,2000,600,0.3,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,-0.08333333333333337,-0.16666666666666663
colon,1,2000,400,0.2,20.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.875,0.8461538461538461,1.0,1.0,0.975,0.9230769230769231,-0.025000000000000022,0.07499999999999996,0.0,0.07692307692307698
colon,2,2000,400,0.2,20.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.95,0.9230769230769231,0.0,0.0,0.0,0.0
colon,3,2000,400,0.2,20.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.84375,0.75,1.0,1.0,0.78125,0.6666666666666666,0.03125,-0.03125,0.08333333333333337,0.0
colon,4,2000,400,0.2,20.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.84375,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,-0.09375,0.0625,0.0,0.0
colon,5,2000,400,0.2,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.9375,0.9166666666666666,-0.0625,-0.0625,-0.16666666666666663,-0.08333333333333337
colon,1,2000,200,0.1,10.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.925,0.8461538461538461,1.0,1.0,0.9,0.8461538461538461,0.025000000000000022,0.0,0.0,0.0
colon,2,2000,200,0.1,10.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.95,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,0.0,0.0,-0.07692307692307698,-0.07692307692307698
colon,3,2000,200,0.1,10.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.8125,0.6666666666666666,0.0,0.0,0.0,0.0
colon,4,2000,200,0.1,10.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.875,0.8333333333333334,1.0,1.0,0.84375,0.8333333333333334,-0.0625,-0.09375,0.0,0.0
colon,5,2000,200,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90625,0.9166666666666666,1.0,1.0,1.0,1.0,-0.09375,0.0,-0.08333333333333337,0.0
colon,1,2000,100,0.05,5.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.8,0.8461538461538461,1.0,1.0,0.875,0.8461538461538461,-0.09999999999999998,-0.025000000000000022,0.0,0.0
colon,2,2000,100,0.05,5.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.975,0.8461538461538461,1.0,1.0,1.0,0.9230769230769231,0.025000000000000022,0.050000000000000044,-0.07692307692307698,0.0
colon,3,2000,100,0.05,5.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.78125,0.6666666666666666,1.0,1.0,0.78125,0.75,-0.03125,-0.03125,0.0,0.08333333333333337
colon,4,2000,100,0.05,5.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.78125,0.8333333333333334,1.0,1.0,0.78125,0.75,-0.15625,-0.15625,0.0,-0.08333333333333337
colon,5,2000,100,0.05,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.875,0.8333333333333334,0.0,-0.125,-0.16666666666666663,-0.16666666666666663
leukemia,1,7070,7070,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,2,7070,7070,1.0,100.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.9,0.8666666666666667,0.0,0.0,0.0,0.0
leukemia,3,7070,7070,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.8571428571428571,0.0,0.0,-0.0714285714285714,-0.1428571428571429
leukemia,4,7070,7070,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,-0.0714285714285714,0.0
leukemia,5,7070,7070,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,1,7070,6363,0.9,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,2,7070,6363,0.9,90.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.94,0.8666666666666667,1.0,1.0,0.92,0.8666666666666667,0.039999999999999925,0.020000000000000018,0.0,0.0
leukemia,3,7070,6363,0.9,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.8571428571428571,0.0,0.0,-0.0714285714285714,-0.1428571428571429
leukemia,4,7070,6363,0.9,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,-0.0714285714285714,0.0
leukemia,5,7070,6363,0.9,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,1,7070,5656,0.8,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,2,7070,5656,0.8,80.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.94,0.8666666666666667,1.0,1.0,0.92,0.8666666666666667,0.039999999999999925,0.020000000000000018,0.0,0.0
leukemia,3,7070,5656,0.8,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,-0.1428571428571429,-0.0714285714285714
leukemia,4,7070,5656,0.8,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,5,7070,5656,0.8,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,1,7070,4949,0.7,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,2,7070,4949,0.7,70.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.92,0.8666666666666667,0.0,0.020000000000000018,0.0,0.0
leukemia,3,7070,4949,0.7,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,-0.0714285714285714,-0.0714285714285714
leukemia,4,7070,4949,0.7,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,-0.0714285714285714,-0.0714285714285714
leukemia,5,7070,4949,0.7,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,1,7070,4242,0.6,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,2,7070,4242,0.6,60.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.92,0.8666666666666667,1.0,1.0,0.9,0.8666666666666667,0.020000000000000018,0.0,0.0,0.0
leukemia,3,7070,4242,0.6,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,-0.1428571428571429,-0.0714285714285714
leukemia,4,7070,4242,0.6,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,-0.0714285714285714,-0.0714285714285714
leukemia,5,7070,4242,0.6,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,1,7070,3535,0.5,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.0,0.0,0.0,-0.06666666666666665
leukemia,2,7070,3535,0.5,50.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.92,0.8666666666666667,0.0,0.020000000000000018,0.0,0.0
leukemia,3,7070,3535,0.5,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,-0.1428571428571429,-0.0714285714285714
leukemia,4,7070,3535,0.5,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,-0.0714285714285714,0.0
leukemia,5,7070,3535,0.5,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,1,7070,2828,0.4,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,2,7070,2828,0.4,40.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.9,0.8666666666666667,0.0,0.0,0.0,0.0
leukemia,3,7070,2828,0.4,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,-0.1428571428571429,-0.0714285714285714
leukemia,4,7070,2828,0.4,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,-0.0714285714285714,0.0
leukemia,5,7070,2828,0.4,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,1,7070,2121,0.3,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,2,7070,2121,0.3,30.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.8800000000000001,0.8666666666666667,1.0,1.0,0.9,0.8666666666666667,-0.019999999999999907,0.0,0.0,0.0
leukemia,3,7070,2121,0.3,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.7857142857142857,0.0,0.0,-0.0714285714285714,-0.2142857142857143
leukemia,4,7070,2121,0.3,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,-0.0714285714285714,0.0
leukemia,5,7070,2121,0.3,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,1,7070,1414,0.2,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,0.0,0.0,-0.06666666666666665,-0.06666666666666665
leukemia,2,7070,1414,0.2,20.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.9,0.8,1.0,1.0,0.8,0.8666666666666667,0.0,-0.09999999999999998,-0.06666666666666665,0.0
leukemia,3,7070,1414,0.2,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.7857142857142857,0.0,0.0,-0.0714285714285714,-0.2142857142857143
leukemia,4,7070,1414,0.2,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,-0.0714285714285714,-0.0714285714285714
leukemia,5,7070,1414,0.2,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,1,7070,707,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,-0.06666666666666665,0.0
leukemia,2,7070,707,0.1,10.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.94,0.8666666666666667,1.0,1.0,0.78,0.8666666666666667,0.039999999999999925,-0.12,0.0,0.0
leukemia,3,7070,707,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,1.0,0.9777777777777777,0.8571428571428571,0.0,-0.022222222222222254,-0.2142857142857143,-0.1428571428571429
leukemia,4,7070,707,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,-0.0714285714285714,-0.0714285714285714
leukemia,5,7070,707,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,0.0,-0.0714285714285714
leukemia,1,7070,354,0.05,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,2,7070,354,0.05,5.0,1.0,1.0,0.9,0.8666666666666667,1.0,1.0,0.88,0.8,1.0,1.0,0.7000000000000001,0.8,-0.020000000000000018,-0.19999999999999996,-0.06666666666666665,-0.06666666666666665
leukemia,3,7070,354,0.05,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777777,0.7142857142857143,1.0,1.0,0.9555555555555555,0.8571428571428571,-0.022222222222222254,-0.04444444444444451,-0.2857142857142857,-0.1428571428571429
leukemia,4,7070,354,0.05,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
leukemia,5,7070,354,0.05,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777777,0.9285714285714286,1.0,1.0,1.0,1.0,-0.022222222222222254,0.0,-0.0714285714285714,0.0
RELATHE,1,4322,4322,1.0,100.0,0.9734145404289867,0.8816827344434707,0.9244575936883629,0.8461538461538461,0.9716963007492703,0.866783523225241,0.9157790927021696,0.8181818181818182,0.9760608464460792,0.887817703768624,0.9166913214990138,0.8181818181818182,-0.008678500986193272,-0.0077662721893491105,-0.027972027972027913,-0.027972027972027913
RELATHE,2,4322,4322,1.0,100.0,0.9733122827023308,0.873794916739702,0.9457100591715977,0.8706293706293706,0.9681389713492442,0.8913234005258545,0.9446499013806706,0.8776223776223776,0.9714112186022299,0.8764241893076249,0.9441568047337279,0.8426573426573427,-0.001060157790927052,-0.0015532544378697999,0.006993006993006978,-0.027972027972027913
RELATHE,3,4322,4322,1.0,100.0,0.9766435638358741,0.8896672504378283,0.9144305307096006,0.8350877192982457,0.9750538911414406,0.9150612959719789,0.9280212681375472,0.887719298245614,0.9783925130745941,0.8992994746059545,0.9226048499304313,0.8210526315789474,0.013590737427946586,0.008174319220830784,0.05263157894736836,-0.01403508771929829
RELATHE,4,4322,4322,1.0,100.0,0.9771492282046286,0.9001751313485113,0.935077519379845,0.8350877192982457,0.9751018287421482,0.9036777583187391,0.9340339892665473,0.8491228070175438,0.9784095231909742,0.9010507880910683,0.936394354999006,0.8526315789473684,-0.0010435301132976083,0.001316835619161072,0.014035087719298178,0.01754385964912275
RELATHE,5,4322,4322,1.0,100.0,0.9755995693495693,0.8940455341506129,0.9356079404466501,0.8070175438596491,0.9748833655083655,0.9001751313485113,0.9377171215880894,0.8315789473684211,0.9799230892980892,0.8887915936952715,0.9330769230769231,0.8280701754385965,0.0021091811414393202,-0.00253101736972694,0.024561403508772006,0.021052631578947434
RELATHE,1,4322,3890,0.9,90.0,0.9734145404289867,0.8816827344434707,0.9244575936883629,0.8461538461538461,0.9766403068971288,0.8632778264680105,0.9303747534516764,0.8321678321678322,0.9719178591570244,0.8711656441717791,0.9142011834319527,0.8251748251748252,0.005917159763313529,-0.01025641025641022,-0.013986013986013957,-0.020979020979020935
RELATHE,2,4322,3890,0.9,90.0,0.9733122827023308,0.873794916739702,0.9457100591715977,0.8706293706293706,0.9749158697794332,0.8904469763365469,0.9399408284023669,0.8531468531468531,0.9738328674925786,0.8886941279579317,0.9379437869822486,0.8566433566433567,-0.005769230769230749,-0.0077662721893491105,-0.0174825174825175,-0.013986013986013957
RELATHE,3,4322,3890,0.9,90.0,0.9766435638358741,0.8896672504378283,0.9144305307096006,0.8350877192982457,0.9736992673278962,0.9010507880910683,0.9116229377857286,0.856140350877193,0.976903354704225,0.8940455341506129,0.9206917113893859,0.8315789473684211,-0.0028075929238720043,0.0062611806797853164,0.021052631578947323,-0.0035087719298245723
